CR_ID,MONTHS_BALANCE,STATUS
5132292,-12,0
5118365,-19,C
5069004,-23,C
5054399,-12,X
5041609,-21,C
5089421,-7,C
5058527,-21,C
5068664,-46,X
5089635,-6,0
5099948,0,C
5105754,-14,0
5052727,-7,X
5126303,-1,C
5135668,-13,0
5065348,-17,C
5114077,-10,X
5089104,-5,C
5062737,-10,X
5149210,-37,C
5045945,-17,0
5029633,-14,C
5143581,-41,X
5023534,-28,C
5068844,0,X
5068107,-4,C
5090445,-23,C
5095334,-6,C
5009031,-3,X
5089104,-39,C
5091004,-8,C
5022817,-13,X
5062504,-20,C
5078817,-1,C
5090857,-27,C
5068261,-14,0
5088946,-15,0
5091589,-4,C
5146584,-3,0
5068037,-13,C
5008897,-32,0
5029457,-15,0
5022583,-21,C
5029667,-7,C
5065539,-55,X
5053167,-30,0
5088835,-9,0
5092272,-20,0
5009925,-5,X
5024696,-5,0
5050645,-5,C
5028455,-4,C
5079167,0,X
5009570,-38,X
5033770,-8,C
5149892,-29,X
5033770,-33,0
5061118,-5,C
5089630,-57,0
5042052,-9,X
5054718,-18,C
5132790,-33,0
5090568,-4,C
5089503,-15,0
5142807,-5,X
5038610,-11,0
5045689,-13,0
5053374,-18,C
5062030,-45,0
5149705,-25,C
5067749,-9,0
5022193,-4,C
5029361,-36,X
5053362,-2,C
5126064,-34,C
5054762,-20,0
5092260,-5,0
5069080,-6,0
5033722,-33,0
5048282,-40,X
5106047,-18,C
5024453,-11,X
5095370,-11,C
5089465,-43,0
5096933,-47,1
5149210,-21,C
5067021,-19,C
5085955,-30,C
5091052,-15,0
5145724,-33,C
5125978,-6,C
5143464,-2,X
5033778,-28,X
5010635,-35,C
5028631,-25,0
5056236,-37,0
5023280,-28,X
5010635,-25,C
5116643,-14,0
5036485,-57,X
5033722,-3,0
5033648,-16,C
5074653,-21,C
5143064,-36,C
5062685,-4,0
5010731,-10,C
5096554,-8,C
5125737,-13,C
5044814,-29,0
5113010,-4,0
5126323,-17,X
5094967,-29,X
5025212,-26,0
5150118,-38,X
5024777,-35,1
5112942,-43,C
5143622,-41,0
5090857,-38,C
5035995,-33,C
5126349,-5,0
5091004,-4,C
5137251,-14,C
5112932,-5,X
5095570,-10,0
5036987,-18,X
5143622,-51,0
5118418,-31,C
5089623,-37,0
5135252,-16,0
5010578,-22,X
5053483,-37,C
5149109,-19,0
5024484,-25,C
5068470,-18,C
5125217,-18,X
5117799,0,C
5125218,-14,0
5139497,-8,X
5056084,-30,0
5008810,-26,X
5118257,-1,X
5143216,-5,0
5105762,-20,0
5112654,-3,C
5143603,-4,C
5053362,-8,C
5139549,-6,C
5050645,-32,C
5115711,-9,C
5092013,-5,0
5115698,-34,X
5149109,-31,0
5126552,-15,0
5024158,-27,0
5024095,-41,0
5137375,-43,0
5145724,-16,C
5053167,-11,C
5089509,-12,C
5052899,-10,X
5069280,-19,0
5115523,-27,C
5142304,-29,0
5022506,-23,0
5048045,-24,C
5058527,-25,C
5091824,-24,0
5115577,-45,0
5061148,-7,C
5033539,-15,C
5092272,-41,0
5010681,-13,0
5046503,-23,0
5143137,-10,C
5112909,-39,0
5126299,-19,C
5068470,-30,C
5089104,-47,C
5112909,-55,0
5022752,-42,0
5088946,-22,0
5145724,0,C
5135951,-54,0
5054294,-31,C
5090140,-24,X
5099974,-12,C
5096238,-41,C
5024095,-16,C
5092013,-16,0
5066498,-50,0
5096827,-1,C
5036986,-10,0
5105143,-12,C
5089000,-16,C
5021701,-42,X
5113745,-42,0
5105669,-19,X
5089104,-43,C
5140078,-2,0
5090226,-4,0
5061707,-32,C
5069180,-18,0
5022859,-32,X
5143622,-52,X
5096758,-5,C
5022795,-17,C
5053226,-27,C
5089635,-19,0
5096758,-6,C
5095790,-19,C
5029667,-27,C
5054718,-32,0
5010463,-15,C
5069180,-4,C
5024095,-39,C
5054733,-16,0
5118257,-7,0
5097026,-24,C
5045640,-13,C
5112799,-14,1
5118146,-16,X
5139548,0,C
5113990,-39,X
5099845,-21,0
5112654,-50,X
5069280,-16,0
5022583,-22,C
5022752,-19,C
5115523,-17,C
5105754,-21,0
5126325,-17,C
5029361,-32,X
5068911,-15,0
5036987,-22,X
5009096,-20,0
5149705,-31,C
5041910,-57,C
5116036,-23,0
5126299,-22,C
5046503,-11,C
5024777,0,C
5096554,-11,C
5113387,-40,0
5054718,-2,C
5117234,-10,0
5068436,-14,0
5117481,-8,0
5096518,-5,C
5046497,-24,C
5142793,-7,C
5089104,-22,C
5066775,-1,C
5125352,-9,C
5079167,-9,5
5089630,-53,0
5048018,-30,0
5042295,-17,0
5125600,-15,C
5095790,-32,C
5149491,-28,C
5088949,-42,0
5045687,-17,0
5091313,-1,X
5089018,-2,0
5125600,-22,0
5009096,-14,C
5056143,-37,X
5010746,-42,X
5033770,-1,C
5041609,-43,0
5053705,-21,0
5023534,-32,C
5143137,-24,1
5096163,-40,0
5028600,-30,0
5089049,-49,0
5041609,-36,C
5116397,-25,X
5036485,-35,X
5136021,-10,0
5028494,-10,0
5099805,-15,0
5126062,0,C
5091862,-23,X
5054290,-33,C
5091824,-12,C
5021701,-31,X
5089532,-27,C
5028600,-12,X
5139549,-26,0
5065628,-25,X
5068107,-30,C
5009570,-30,X
5115957,0,C
5126303,-24,C
5105143,-10,C
5010578,-12,X
5135656,0,1
5126303,-27,C
5125978,-7,C
5089617,-5,X
5009570,-7,X
5062685,-32,0
5142793,-10,C
5053226,-15,C
5113869,-47,0
5067051,-28,1
5061148,-9,C
5046497,-16,C
5142630,-1,0
5062515,-2,C
5010681,-4,0
5126527,-33,C
5051125,-33,0
5089942,-26,0
5088998,-6,C
5117178,-7,X
5042300,-3,0
5066498,-36,C
5126382,-29,C
5118418,-15,C
5096859,-12,0
5092448,-44,0
5089909,-16,C
5136031,-15,C
5042052,-4,0
5045689,-9,0
5033770,-36,0
5150118,-41,X
5024777,-26,0
5145724,-39,0
5095790,-37,C
5106047,-25,C
5061072,-2,0
5052899,-13,0
5092013,-4,0
5068037,-14,C
5149109,-20,0
5045687,-13,0
5045139,-13,0
5092272,-33,0
5099872,-4,0
5090468,-6,0
5085955,-42,0
5062030,-32,0
5036567,-16,0
5029667,-38,C
5078912,-6,0
5089104,-32,C
5090903,-24,C
5096554,-28,0
5054362,-33,C
5024157,-36,0
5090903,-32,0
5056236,-18,C
5067570,-8,C
5054718,-19,C
5041363,-42,X
5022859,-5,C
5149271,-19,C
5116623,-23,X
5008900,-15,C
5050645,-39,C
5112654,-44,0
5105554,-12,0
5091589,-11,C
5068037,-27,0
5126064,-23,C
5113990,-37,X
5096859,-37,X
5089942,-7,C
5008900,-22,C
5139652,-2,X
5009031,-10,X
5116623,-45,X
5025212,-15,0
5024950,-25,X
5112654,-38,C
5062737,-21,X
5125737,-55,0
5029633,-11,C
5089503,-3,C
5142490,-44,0
5139549,-18,C
5028245,-6,X
5137251,-12,C
5096163,-44,0
5033927,0,C
5117167,-31,C
5065539,-52,X
5067749,-12,0
5024801,-39,X
5079068,-25,0
5036986,-4,X
5054149,-7,0
5096238,-35,C
5069280,-11,X
5126736,-7,0
5068470,-5,C
5105056,-14,C
5149695,-6,C
5091345,-8,X
5125352,-1,C
5095334,-2,C
5033770,-42,X
5089942,-6,C
5137087,-6,0
5126248,-14,C
5142987,-31,C
5142793,-20,C
5041990,-23,X
5125217,-2,C
5117178,-22,X
5021701,-44,X
5145724,-21,C
5094967,-4,C
5061700,-34,C
5143137,-30,0
5118256,-5,X
5045640,-19,C
5142240,-17,0
5037300,-25,C
5048282,-13,X
5037300,-27,C
5099948,-45,C
5053167,-41,X
5112651,-12,0
5114077,-6,0
5024453,-5,X
5066498,-39,C
5150118,-40,X
5029314,-44,C
5132635,-21,X
5115577,-22,C
5058527,-27,C
5054733,-35,0
5085781,-46,0
5028251,-29,0
5056236,-28,0
5091548,-32,X
5054290,-46,0
5069392,-23,0
5058527,-31,0
5135728,-27,0
5042052,-12,X
5142987,-3,C
5089000,-31,C
5022795,-6,C
5099872,-2,0
5029667,-15,C
5091004,-29,0
5126835,-36,X
5126299,-2,C
5062744,-9,0
5041625,-26,X
5118258,-40,0
5090857,-46,0
5053362,-12,C
5065348,-42,C
5069392,-2,0
5058527,-24,C
5095730,-6,0
5132790,-35,0
5091052,-9,X
5065628,0,0
5112663,-6,C
5045945,-5,C
5112663,0,C
5135636,-10,X
5126248,-44,0
5090857,-7,C
5118146,-5,X
5149933,-3,0
5089000,-42,0
5090568,-33,C
5136021,-8,0
5062685,-50,0
5051125,-30,C
5096554,-32,0
5090903,-21,C
5033722,-39,0
5061072,-3,0
5089465,-24,C
5111193,-22,0
5051125,-2,C
5065443,-26,X
5112932,-24,0
5089819,-1,0
5139549,-21,C
5112909,-48,0
5135707,-1,X
5150063,-7,C
5095370,-27,C
5054290,-29,C
5113987,-50,C
5022193,-45,0
5105762,-16,C
5137087,-10,0
5099751,-37,C
5065348,-51,X
5085656,0,0
5033648,-32,0
5054718,-25,C
5053167,0,C
5090140,-40,X
5022583,-44,C
5045139,-9,X
5112662,-1,C
5022795,-23,C
5045014,-32,0
5135951,-52,C
5118083,-5,C
5028494,-18,0
5067749,-11,0
5115451,-5,C
5028631,-20,C
5097026,-35,0
5115957,-9,X
5096827,-34,C
5029127,-20,C
5029314,-28,C
5089909,-30,X
5022541,-19,0
5047933,-24,0
5061072,-19,0
5149705,-42,C
5115995,-17,C
5096859,-19,X
5024343,-1,C
5090568,-27,C
5033770,-48,X
5022541,-3,X
5024158,-6,C
5090152,-14,C
5113387,-38,0
5089635,-45,0
5105143,-40,C
5029127,-36,C
5068107,-2,C
5085781,-17,0
5112663,-1,C
5036815,-6,C
5136031,-29,0
5053374,-21,C
5022752,-47,X
5096346,-34,C
5112909,-51,0
5126731,-30,C
5142881,0,X
5146407,-32,0
5023986,-10,0
5135252,-23,0
5054362,-15,C
5092448,-37,0
5099805,-13,X
5135252,-10,1
5079303,-1,0
5113990,-45,X
5091589,0,C
5091589,-18,X
5116316,-3,C
5118261,-24,0
5142240,-7,0
5114057,-27,C
5045699,-1,C
5135728,-38,0
5113269,-35,0
5045640,-33,0
5047892,-12,X
5125978,-23,0
5088998,-8,C
5126123,-20,C
5045945,-7,C
5099948,-22,C
5053374,-38,0
5096346,-12,C
5096827,-41,0
5142304,-15,0
5056143,-7,X
5041990,-16,0
5053374,-35,C
5113869,-17,C
5023544,-26,X
5024453,-7,X
5029314,-16,C
5085781,-5,0
5149636,-12,X
5116674,-6,C
5022795,-11,C
5126238,-38,0
5062504,-24,C
5142304,-2,0
5067051,-26,0
5068261,-21,0
5029514,-12,C
5118365,-21,C
5068453,-5,X
5136943,-19,0
5065348,-35,C
5118261,-46,0
5062737,-19,X
5053362,-33,0
5092272,-32,0
5029633,-18,C
5010578,-8,X
5112651,-13,0
5118418,-20,C
5142984,-22,C
5091052,-13,0
5117167,-22,C
5105754,-18,0
5150049,-5,0
5042295,-34,0
5009031,-11,0
5089942,-9,C
5139500,-11,C
5135728,-35,0
5046497,-8,C
5022541,-4,0
5142807,-17,X
5115957,-6,0
5113781,-6,X
5149020,-4,0
5097026,-2,C
5022555,-5,0
5115501,-12,X
5091548,-24,0
5089236,-20,C
5118256,-7,X
5053374,-14,C
5126349,-8,0
5051125,-35,0
5085781,-35,0
5135636,-59,X
5061072,-14,0
5149210,-18,C
5028455,-1,C
5061148,-54,X
5053374,-27,C
5010428,-10,C
5088945,-15,C
5010746,-46,X
5068453,-7,X
5053167,-5,C
5068918,-31,0
5088835,-4,0
5149638,-15,C
5052732,-10,0
5065348,-41,C
5116316,-19,X
5028245,-3,0
5053226,-19,C
5069392,-12,0
5089909,-12,C
5142490,-12,C
5023543,-5,C
5116623,-17,X
5099751,-19,C
5116674,-27,C
5149705,-32,C
5099948,-4,C
5113990,-22,X
5061700,-10,C
5149892,-21,C
5095334,-31,C
5113869,-4,C
5062685,-26,0
5045695,-29,0
5112654,0,C
5067502,0,C
5143137,-13,1
5029361,-31,X
5149109,-30,0
5142304,-6,0
5062030,-7,X
5136943,-2,C
5089104,-14,C
5079068,-16,C
5125737,-57,0
5089470,-17,C
5113114,-17,C
5090903,-36,0
5089465,-22,C
5029314,-35,C
5065348,-54,X
5061148,-47,X
5090030,-13,0
5125218,-15,0
5024801,-25,X
5117167,-44,0
5096518,-10,0
5009877,-6,X
5112651,-22,0
5118258,-44,0
5115995,-15,C
5114057,-33,C
5132464,-14,0
5143595,-31,C
5023544,-7,X
5090140,-6,X
5143581,-27,X
5041609,-17,C
5022202,-4,C
5149210,-31,C
5041609,-28,C
5116643,-8,0
5142793,-21,C
5008900,-26,C
5126123,-26,0
5008810,-6,C
5068470,-15,C
5089104,-24,C
5096346,-20,C
5135513,-23,C
5089104,-30,C
5135728,-12,0
5150063,-20,C
5022506,-14,0
5074653,-41,0
5050645,-4,C
5079106,-1,C
5096554,-6,C
5105754,-13,0
5089787,-5,C
5046271,-1,0
5115577,-28,C
5021701,-52,X
5069280,-32,0
5112932,-32,0
5117481,-17,0
5069397,-29,0
5142304,-31,0
5054399,-17,X
5125352,-20,C
5061707,-35,C
5051080,-6,0
5095370,-14,C
5054733,-29,0
5053362,-17,C
5009570,-45,X
5089787,-11,0
5096346,-23,C
5114057,-41,0
5150063,-17,C
5091548,-15,0
5113269,-39,0
5010578,-36,X
5089942,-14,0
5116674,-31,C
5062030,-4,X
5036567,-7,0
5115412,-5,1
5024095,-27,C
5023544,-25,X
5068037,-21,0
5126325,-18,C
5095370,-30,C
5088834,-42,0
5067169,-25,0
5029361,-20,X
5029598,-44,X
5091740,-29,0
5065628,-21,X
5135513,-12,C
5024696,-1,0
5061118,-23,C
5106047,-2,C
5053362,-10,C
5146458,-24,X
5125737,-46,0
5118365,-34,0
5125600,-29,0
5090152,-26,C
5053226,-23,C
5033648,-37,0
5009935,-2,0
5033770,-20,C
5054165,-36,0
5068918,-32,0
5033722,-35,0
5068844,-4,0
5089236,-28,0
5022202,-21,C
5090030,-28,0
5143581,-40,X
5008900,-9,C
5068918,-24,C
5053374,-34,C
5135636,-15,5
5096933,-35,C
5024157,-32,X
5149638,-23,0
5079106,-2,C
5096163,-41,0
5132635,-27,0
5112888,-8,X
5142304,-4,0
5028600,-4,X
5053226,-28,C
5135668,-6,X
5118261,-27,0
5061692,-12,0
5089000,-17,C
5143622,-40,C
5066705,-47,0
5096163,-37,0
5118146,-18,X
5008900,-19,C
5125217,-8,C
5095334,-42,0
5105143,-30,C
5069180,-12,C
5067169,-19,0
5053483,-48,0
5045695,-31,0
5113269,-13,X
5056236,-23,C
5029457,-11,0
5066498,-41,C
5024242,-1,X
5113987,-44,C
5068453,-1,C
5135728,-26,0
5096933,-39,C
5089465,-16,C
5022193,-13,1
5092272,-37,0
5142987,-17,C
5067169,-15,0
5079167,-26,X
5106058,0,X
5037212,-40,0
5024242,-10,X
5025212,-21,0
5009096,-6,C
5099974,-17,C
5105143,-8,C
5054290,-39,0
5052727,-4,0
5054290,-22,C
5023544,-6,X
5042220,-6,C
5095334,-22,C
5126527,-30,C
5022583,-45,0
5045689,0,C
5010731,-23,0
5117612,-14,X
5024765,-6,C
5090857,-1,C
5022817,0,X
5089819,-9,0
5126552,0,0
5041363,-41,X
5092272,-55,0
5033740,-2,X
5062685,-31,0
5023280,-7,C
5062744,-4,0
5116643,-12,0
5126835,-44,X
5090568,-35,C
5094967,-24,X
5126323,-7,C
5142793,-25,C
5115698,-27,X
5125679,-4,0
5068107,-48,0
5099948,-24,C
5113987,-41,C
5118258,-58,0
5053226,-9,C
5126382,-13,C
5045624,-11,0
5099872,-3,0
5051125,-8,C
5091548,-27,0
5054149,-36,0
5117963,-18,0
5054399,-14,X
5041118,-49,0
5142490,-20,C
5094967,-22,X
5067726,-24,X
5090152,-30,0
5125218,-13,0
5136943,-9,C
5135252,-14,0
5090152,-9,C
5118418,-7,C
5068037,-15,C
5117799,-55,X
5135636,-28,X
5067715,-1,0
5096827,-22,C
5066498,-4,C
5118218,-2,X
5095370,-6,C
5116643,-23,0
5066775,-33,C
5137251,-13,C
5074653,-8,C
5062504,-27,C
5021701,-53,0
5089000,-39,0
5010463,-23,X
5090140,-5,X
5115698,-30,X
5125352,-31,0
5096518,-21,0
5050645,-8,C
5066775,0,C
5041609,-40,0
5054399,-11,X
5135778,-15,C
5010253,-5,C
5135728,-36,0
5036957,-5,0
5115711,-5,C
5046353,-37,X
5114384,-14,X
5022859,-16,C
5048282,-32,X
5033869,-3,0
5008900,-21,C
5068406,-30,X
5051125,-31,0
5042020,-1,0
5047981,-1,C
5067749,-16,0
5091256,-6,X
5068899,-34,C
5096933,-25,C
5053483,-40,0
5089509,-8,C
5096238,-2,C
5150049,-8,0
5089623,-19,0
5033648,-28,C
5126248,-10,C
5089465,-34,0
5089465,-35,0
5105143,-32,C
5089252,-2,C
5047810,-19,C
5090140,-28,X
5024453,-24,X
5074653,-28,C
5088835,-11,0
5097026,-11,C
5113990,-43,X
5126325,-8,C
5022506,-11,0
5068310,-15,C
5089503,0,C
5024453,-3,X
5142987,-22,C
5091042,-11,0
5139500,-2,C
5092260,-1,C
5010428,-32,0
5115890,-7,X
5090857,-5,C
5067502,-5,C
5135513,-16,C
5118638,-51,X
5115995,-25,0
5024801,-21,X
5010578,-14,X
5056143,-4,X
5094967,-34,X
5132415,-4,C
5095383,-21,0
5022795,-36,C
5137261,-18,0
5139549,0,C
5135636,-23,X
5142304,-11,0
5088666,-28,0
5010929,-2,0
5112654,-37,C
5099974,-21,C
5061148,-12,C
5069455,-1,C
5126299,-25,C
5116643,-9,0
5096859,-25,0
5061961,-13,X
5089532,-5,C
5125978,-12,C
5148996,-15,C
5116623,-21,X
5047820,-28,0
5065348,-47,3
5029633,-3,C
5142959,-46,0
5118146,-23,X
5091970,-5,C
5047820,-30,0
5142959,-37,0
5099948,-9,C
5022193,-22,0
5054149,-13,0
5068899,-31,C
5105669,-27,X
5112799,0,0
5089623,-10,0
5074653,-42,0
5096238,-52,0
5112909,-47,0
5143137,-16,0
5135636,-52,5
5061961,-21,X
5090152,-21,C
5115577,-1,C
5041609,-35,C
5118257,-3,0
5118256,-13,X
5047892,-9,X
5046353,-44,X
5149638,-17,C
5010463,-18,X
5029361,-37,X
5037212,-23,C
5065539,-51,X
5094967,-2,C
5090445,-20,C
5053374,-5,C
5096859,-26,0
5069004,-32,0
5062504,-16,C
5041609,-13,C
5010578,-18,X
5085781,-7,0
5028639,-9,0
5033648,-22,C
5090568,-7,C
5028631,-18,C
5126238,-39,0
5094967,-13,C
5126382,-9,C
5097026,-37,0
5058527,-29,0
5036485,-54,X
5048282,-27,X
5053226,-7,C
5069280,-34,X
5054362,-34,C
5143137,-1,C
5068261,-20,0
5132790,-32,0
5029314,-6,C
5069455,-11,0
5088945,-24,0
5086040,-15,X
5113990,-11,X
5067169,-7,C
5092448,-36,0
5091824,-16,C
5069455,-10,0
5056143,-20,X
5090445,-12,C
5009096,-10,C
5116672,-1,0
5137251,-20,C
5116704,-19,0
5126736,-9,0
5136956,-38,0
5053374,-24,C
5096238,-10,C
5024484,-53,C
5033648,-5,C
5036733,-30,C
5021309,-3,0
5105669,-41,0
5114429,-19,0
5061692,-14,0
5126325,-22,C
5065628,-7,X
5118365,-7,C
5061700,-26,C
5065539,-36,X
5054762,-26,0
5142987,-10,C
5136943,-5,C
5065426,-26,X
5099948,-39,C
5095570,-25,0
5054290,-36,C
5033770,-2,C
5118638,-59,X
5115591,-34,0
5135707,-7,0
5052899,-7,0
5054733,-5,C
5095334,-13,C
5023986,-11,0
5099805,-31,X
5105402,-4,C
5142807,-34,X
5126303,-36,0
5118261,-38,0
5135778,0,C
5074653,-36,C
5149210,-44,0
5092272,-34,0
5024453,-9,X
5090568,-26,C
5094967,-21,X
5113987,-47,C
5089509,-34,C
5010731,-15,X
5048018,-22,C
5096346,-5,C
5096827,-24,C
5053374,-39,0
5149892,-30,0
5041910,-52,C
5029127,-27,C
5046234,-42,0
5024343,-13,0
5066785,0,0
5048045,-3,C
5095570,-5,C
5135656,-3,0
5010635,-17,C
5067169,-24,0
5022506,0,C
5126349,-34,0
5067749,-8,0
5029514,-15,C
5090857,-48,0
5143622,-47,0
5139497,-11,X
5096238,-22,C
5021476,-8,0
5116623,-51,X
5115995,-16,C
5053705,-15,C
5091740,-4,C
5135636,-8,X
5132415,-13,C
5047933,-26,0
5089509,-31,C
5112651,-30,0
5090857,-22,C
5092448,-17,C
5126303,-18,C
5045543,-5,C
5033770,-34,0
5089552,-8,0
5066498,-35,C
5112942,-47,C
5139394,-3,X
5136031,-22,0
5112654,-42,C
5113990,-17,X
5022859,-25,C
5132415,-6,C
5029633,-26,C
5142490,-43,0
5117444,-37,C
5042220,-3,C
5096238,-46,0
5135636,-54,4
5095334,-18,C
5045543,-12,C
5149210,-22,C
5088949,-44,0
5132292,-13,X
5115451,-13,C
5091824,-27,0
5067021,-22,0
5116674,-48,0
5142490,-22,C
5114057,-37,0
5149491,-16,C
5048045,-30,0
5054399,-3,X
5085983,-9,0
5067169,-31,0
5089470,-28,0
5142807,-33,X
5021650,-10,0
5112932,-4,X
5062726,-2,0
5095334,-45,0
5105143,-18,C
5126552,-27,X
5045640,-15,C
5118258,-39,0
5097026,-38,0
5116036,-14,5
5092380,0,0
5078912,-8,0
5010746,-22,C
5105766,-3,0
5112799,-6,0
5009096,-3,C
5062685,-15,0
5089509,0,C
5023532,-3,0
5041990,-13,0
5033770,-22,C
5139497,-7,X
5089465,-31,0
5113781,-2,X
5091548,0,C
5100053,-19,0
5068261,-27,0
5046353,-40,X
5106047,-29,C
5023543,-25,0
5115995,-6,C
5089623,-38,X
5099948,-23,C
5054718,-4,C
5116036,0,5
5069004,-6,C
5061148,-23,C
5010463,-21,X
5033722,-29,0
5053167,-21,0
5143137,-22,1
5125352,-45,0
5029457,-4,C
5010746,-18,C
5047820,-39,0
5126299,-21,C
5061148,-17,C
5150063,-22,0
5099948,-26,C
5135513,-7,C
5149491,-19,C
5092272,-39,0
5135778,-7,C
5142304,-10,0
5126238,-33,C
5126731,-23,C
5092013,-17,0
5112651,-28,0
5068107,-21,C
5113387,-21,C
5021701,-36,0
5090857,-11,C
5089630,-51,0
5125556,0,C
5054149,-31,0
5126382,-17,C
5116036,-29,X
5048282,-19,X
5096827,-12,C
5105754,-30,X
5029633,-22,C
5037212,-22,C
5096933,-29,C
5113869,-36,C
5041221,-18,0
5089236,-37,0
5009570,-39,X
5142959,-35,0
5118261,-48,0
5023543,-2,C
5125600,-24,0
5112942,-51,C
5118256,-2,0
5021642,-18,0
5061700,-20,C
5024765,-11,X
5054475,-27,0
5096346,-11,C
5143622,-38,C
5142490,-17,C
5029633,-1,C
5010731,-18,0
5048282,-8,X
5091004,-5,C
5142987,-5,C
5139500,-10,C
5068037,-26,0
5090857,-17,C
5029314,-23,C
5115451,-46,1
5056084,-32,0
5092448,-21,C
5118365,-32,0
5054475,-6,X
5068470,-36,0
5029667,-20,C
5054362,-36,C
5054733,-30,0
5010731,-14,C
5010253,-16,X
5053226,-8,C
5022193,-49,0
5024801,-41,X
5099974,-48,0
5090226,-2,0
5089509,-36,C
5061707,-10,C
5037212,-24,C
5126248,-21,C
5066705,-45,0
5091256,-30,X
5105669,-37,0
5149271,-39,C
5135668,-17,0
5118365,-28,C
5067557,-11,X
5036957,0,C
5113745,-28,C
5089623,-6,0
5115591,-29,0
5053483,-43,0
5053226,-25,C
5143581,-24,X
5112799,-7,0
5126299,-33,2
5024801,-29,X
5045543,-7,C
5115995,-18,C
5053167,-40,X
5136021,-13,0
5104853,-15,0
5053374,-4,C
5046234,-27,C
5048282,-18,X
5009570,-14,X
5099974,-36,C
5126349,-2,C
5089104,-27,C
5149491,-35,0
5037300,-35,0
5052732,-5,0
5010057,-4,0
5008862,0,0
5142881,-14,X
5126382,-18,C
5023280,-24,0
5145724,-34,0
5054762,-28,0
5090270,-12,0
5078912,-21,X
5065539,-54,X
5089018,-8,0
5090140,-35,X
5126062,-4,1
5115711,-27,0
5048282,-52,X
5054290,-12,C
5112654,-45,0
5139497,-17,X
5068107,-49,0
5061072,-13,0
5066919,-57,X
5068899,-47,0
5079167,-18,0
5117799,-12,C
5009570,-54,X
5090140,-17,X
5126382,-16,C
5008897,-28,C
5125978,-16,C
5118083,-3,C
5078912,-15,0
5054149,-14,0
5022583,-7,C
5089909,-23,0
5085955,-37,0
5118418,-5,C
5091004,-18,C
5022583,-24,C
5116623,-13,X
5062737,-17,X
5089421,-13,C
5135513,-42,0
5143464,-1,X
5050748,-4,C
5114077,-1,1
5010731,-22,0
5106047,-19,C
5090140,-12,X
5086040,-9,X
5029759,-37,0
5115890,0,X
5088834,-23,C
5143042,-16,0
5091740,-21,C
5112663,-16,0
5126552,-1,0
5054290,-17,C
5053483,-35,C
5009570,-27,X
5033770,-18,C
5024095,-30,C
5118418,-16,C
5061700,-4,C
5065426,-37,X
5088998,-20,0
5118256,-12,X
5089465,-32,0
5105754,-25,0
5091824,-21,C
5078905,-42,C
5105554,-8,0
5091862,-21,0
5142807,-12,X
5054362,-31,C
5106047,-5,C
5112942,-55,C
5125600,-10,C
5050629,-3,X
5132464,-5,C
5028600,-18,X
5054733,-28,0
5066775,-29,C
5125679,-7,X
5089635,-9,0
5143603,-14,0
5112932,-11,0
5054290,-41,0
5045695,-3,C
5116643,-17,0
5036987,-16,X
5069004,-20,C
5048018,-18,C
5041625,-10,X
5095790,-53,0
5115890,-5,X
5054733,-11,0
5089623,-25,0
5113731,-10,0
5047892,-7,X
5113252,-38,C
5048282,-29,X
5090030,-11,1
5115890,-4,X
5009570,-12,X
5112654,-35,C
5074653,-44,0
5047892,-4,X
5085781,-44,0
5117799,-30,0
5033881,-11,0
5048282,-5,X
5115412,-1,0
5137251,-33,C
5099974,-42,C
5097026,0,C
5054290,-31,C
5116674,-26,C
5136956,-39,0
5062737,-5,X
5069004,-5,C
5149705,-33,C
5105143,-19,C
5126349,-18,0
5112663,-7,C
5096346,-8,C
5041990,-15,0
5047820,-27,0
5097026,-19,C
5078905,-52,0
5132415,-3,C
5056143,-33,X
5021778,0,0
5065539,-50,X
5024242,-2,X
5118550,-18,0
5024157,-27,X
5105669,0,X
5025212,-16,0
5125978,-15,C
5091589,-27,X
5068436,-9,0
5113114,-11,C
5135636,-46,X
5090152,-25,C
5092022,-1,X
5148996,-26,0
5036485,-47,X
5037300,-17,C
5022555,-3,0
5021701,-30,X
5065348,-15,C
5085781,-6,0
5137087,0,C
5149272,-13,0
5069180,-1,C
5058414,-17,0
5048045,-1,C
5089470,-14,C
5028631,-11,C
5069397,-32,X
5089635,-11,0
5126714,-2,0
5029667,-13,C
5115957,-12,X
5117799,-51,X
5143581,-14,X
5086040,-17,0
5105669,-51,X
5066775,-34,C
5149705,-52,0
5089552,-1,0
5142304,-33,0
5029667,-46,0
5035995,-44,0
5091004,-9,C
5091004,-17,C
5090445,-31,0
5008955,-4,0
5048045,-26,C
5117167,-42,0
5135513,-24,C
5061700,-31,C
5095334,-16,C
5023398,-27,1
5046503,-22,0
5054149,-25,0
5010647,-11,0
5069280,-10,0
5115523,-42,0
5047981,-3,0
5022752,-38,0
5010578,-40,X
5117234,-3,0
5061148,0,C
5009573,-4,X
5022859,-7,C
5089647,-13,C
5054475,-31,0
5088998,-22,0
5036567,0,0
5067726,0,C
5079167,-2,1
5029667,-47,0
5111072,-31,0
5090903,-23,C
5065740,-3,C
5125556,-9,0
5029667,-18,C
5023280,-22,C
5117612,-16,X
5116623,-41,X
5142987,-37,0
5045139,-11,0
5036485,-45,X
5062030,-18,X
5069180,-20,0
5079167,-24,X
5089635,-28,0
5095790,-38,C
5038670,-5,0
5062685,-36,0
5117612,0,X
5085781,-1,0
5094924,-19,0
5068310,-14,C
