APP_ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6261709,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16853,-475,1,0,1,0,Managers,3.0
6087614,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17919,-1879,1,0,0,0,High skill tech staff,2.0
6415163,M,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15510,-1512,1,0,0,0,Laborers,3.0
6074590,F,N,N,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-13839,-2005,1,0,0,0,Core staff,3.0
6471964,F,N,Y,0,211500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22605,365243,1,0,0,1,,1.0
5406238,F,N,Y,3,112500.0,Working,Higher education,Married,House / apartment,-12731,-5155,1,1,0,0,Core staff,5.0
6021886,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10689,-976,1,0,0,1,Managers,2.0
5838364,F,N,Y,0,153000.0,Pensioner,Incomplete higher,Married,House / apartment,-21028,365243,1,0,1,0,,2.0
6481610,M,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14260,-1084,1,1,1,0,Drivers,4.0
6346573,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16686,-244,1,1,0,0,,2.0
6464284,F,N,Y,1,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-12383,-868,1,0,0,1,Core staff,3.0
6665523,M,Y,Y,0,180000.0,Commercial associate,Incomplete higher,Married,With parents,-14845,-340,1,0,0,0,Laborers,2.0
7929900,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23724,365243,1,0,1,0,,2.0
6514265,M,N,Y,0,144000.0,Working,Higher education,Married,House / apartment,-11610,-2851,1,0,0,0,Core staff,2.0
5626327,F,N,N,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12870,-2416,1,0,0,0,Laborers,3.0
5832915,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16218,-3184,1,0,1,0,,2.0
6296644,F,Y,Y,0,73350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20927,365243,1,0,0,0,,2.0
6358467,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13798,-4327,1,0,0,0,Laborers,3.0
6288442,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11802,-2835,1,0,0,0,,4.0
5892456,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15182,-4215,1,0,0,0,Cooking staff,3.0
6152233,M,Y,N,1,405000.0,Working,Secondary / secondary special,Married,House / apartment,-16771,-163,1,0,0,0,Drivers,3.0
5975524,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,-17804,-1842,1,0,1,1,Laborers,2.0
6582071,F,Y,N,0,225000.0,Working,Higher education,Separated,House / apartment,-14388,-791,1,1,1,0,Cooking staff,1.0
6815500,F,N,Y,0,270000.0,Pensioner,Higher education,Civil marriage,House / apartment,-21033,365243,1,0,0,0,,2.0
6539070,M,Y,N,0,189000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20791,365243,1,0,0,0,,2.0
5054290,F,N,N,1,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12716,-393,1,1,0,0,Core staff,3.0
6832253,M,Y,Y,0,1575000.0,Working,Higher education,Married,House / apartment,-10959,-1081,1,0,0,0,Sales staff,2.0
5343388,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12332,-3340,1,0,0,1,Waiters/barmen staff,3.0
5975308,F,Y,Y,0,157500.0,Working,Higher education,Separated,House / apartment,-19965,-11520,1,1,1,0,Accountants,1.0
7178041,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-10214,-2304,1,0,0,1,Laborers,3.0
5618249,F,N,N,0,148500.0,Commercial associate,Higher education,Married,House / apartment,-21596,-215,1,0,0,0,Laborers,2.0
5970321,M,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,-8817,-125,1,1,0,0,Sales staff,2.0
6093580,M,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11045,-4321,1,0,0,0,Laborers,2.0
6472592,M,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12250,-206,1,1,0,0,Laborers,1.0
5992369,F,N,Y,2,225000.0,State servant,Higher education,Married,House / apartment,-15047,-8183,1,0,0,0,Managers,4.0
6670118,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18788,-4301,1,0,0,0,Laborers,2.0
7394583,F,N,Y,0,121500.0,Working,Higher education,Married,House / apartment,-9673,-212,1,1,0,0,Core staff,2.0
5096554,F,Y,N,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14775,-4327,1,1,0,0,Medicine staff,2.0
6577235,M,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15704,-1038,1,0,0,1,Managers,2.0
5872543,F,N,N,0,81000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-10142,-611,1,0,0,0,Laborers,2.0
6061187,M,N,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19001,-1716,1,0,1,0,Sales staff,2.0
7996356,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20802,365243,1,0,1,0,,2.0
6147117,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10216,-2265,1,0,0,0,Sales staff,3.0
5196747,M,Y,Y,2,225000.0,Working,Higher education,Widow,House / apartment,-18402,-3702,1,0,0,0,High skill tech staff,3.0
5866126,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13565,-1313,1,0,0,0,,2.0
5046497,F,Y,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14687,-786,1,0,0,0,Sales staff,3.0
5029014,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13868,-415,1,0,0,0,Laborers,2.0
6764054,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18757,-803,1,0,0,0,Drivers,2.0
5068899,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-20113,-1754,1,1,0,0,Laborers,2.0
5626046,F,Y,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-13077,-2175,1,0,0,0,Sales staff,1.0
6415710,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12340,-871,1,0,1,0,Drivers,4.0
5884299,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10917,-1143,1,0,0,0,Accountants,3.0
5164830,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19392,365243,1,0,0,0,,2.0
5500102,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19898,-1488,1,0,0,0,Cooking staff,2.0
6484675,F,Y,Y,0,144000.0,Pensioner,Higher education,Married,House / apartment,-21555,365243,1,0,0,0,,2.0
6472614,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-14801,-724,1,0,0,0,Accountants,3.0
6621352,F,N,Y,0,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11510,-1612,1,0,0,0,Managers,2.0
5079106,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17279,-4363,1,1,1,0,Accountants,2.0
6263883,F,N,N,1,153000.0,State servant,Secondary / secondary special,Married,House / apartment,-11658,-1635,1,0,0,0,Core staff,3.0
6239820,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-14475,-4337,1,0,0,0,High skill tech staff,2.0
5623645,F,Y,Y,2,180000.0,State servant,Higher education,Married,House / apartment,-11883,-3700,1,0,0,0,Managers,4.0
6631195,M,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10971,-4085,1,0,0,0,Laborers,2.0
5636552,M,Y,Y,0,202500.0,Commercial associate,Higher education,Single / not married,With parents,-8965,-881,1,1,0,0,Core staff,1.0
5036168,F,N,Y,0,288000.0,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,2.0
5945384,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-21036,-186,1,1,1,0,Laborers,2.0
6059505,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23026,365243,1,0,1,0,,2.0
6037156,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16825,-1113,1,1,0,0,Managers,1.0
5344613,F,Y,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19603,-1306,1,0,0,0,Sales staff,2.0
6564884,M,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11023,-1034,1,0,0,0,Laborers,2.0
6510678,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-23922,365243,1,0,1,0,,1.0
5730087,M,Y,N,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-17006,-4359,1,0,0,0,Laborers,2.0
5898724,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14324,-4043,1,0,0,0,Sales staff,1.0
5906377,F,Y,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-19735,-3069,1,1,1,0,,2.0
6687980,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21918,-2303,1,0,0,0,Medicine staff,2.0
5971071,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23602,365243,1,0,1,0,,2.0
5416732,F,N,Y,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14499,-231,1,0,1,0,Core staff,1.0
7708193,F,Y,Y,1,405000.0,Working,Higher education,Married,House / apartment,-14123,-1752,1,0,1,1,Accountants,3.0
5500221,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11189,-1873,1,0,0,0,Managers,3.0
5150049,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,2.0
6073846,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13174,-512,1,0,0,0,,3.0
5702945,F,N,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15379,-2260,1,1,0,0,Core staff,2.0
6153256,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-13486,-461,1,0,0,1,Sales staff,1.0
5207826,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10333,-881,1,0,0,0,Drivers,3.0
5438695,F,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13019,-481,1,0,1,0,Private service staff,3.0
5053880,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-15801,-576,1,0,0,0,Managers,4.0
6090943,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18618,-10864,1,0,0,0,Drivers,3.0
6686036,M,N,Y,0,135000.0,Working,Higher education,Married,Rented apartment,-15049,-3558,1,0,0,0,Laborers,2.0
6162271,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,Office apartment,-11705,-4228,1,1,1,0,High skill tech staff,2.0
5918314,F,Y,N,0,349875.0,Working,Higher education,Married,Rented apartment,-13199,-718,1,0,0,1,,2.0
5625390,F,N,N,0,162000.0,Pensioner,Lower secondary,Civil marriage,Municipal apartment,-19265,365243,1,0,0,1,,2.0
5667783,F,N,Y,2,112500.0,Commercial associate,Higher education,Married,House / apartment,-13996,-2081,1,0,0,0,High skill tech staff,4.0
6050360,F,Y,Y,2,157500.0,Working,Incomplete higher,Married,House / apartment,-12323,-1882,1,0,0,0,Private service staff,4.0
6108871,M,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10235,-2638,1,1,0,0,,3.0
5726968,F,N,Y,2,90000.0,Commercial associate,Higher education,Married,House / apartment,-11365,-3172,1,0,0,0,Accountants,4.0
5825379,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-9354,-914,1,0,0,0,Core staff,2.0
6472327,F,N,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-20254,-2032,1,0,0,0,,2.0
5340569,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21815,-5762,1,1,1,0,Laborers,2.0
6074219,F,N,N,0,40500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20235,365243,1,0,0,1,,2.0
5547928,F,N,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-9844,-3021,1,1,1,0,Laborers,4.0
6528039,F,N,Y,1,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12177,-3613,1,0,1,0,Laborers,3.0
5929226,M,Y,Y,2,202500.0,State servant,Higher education,Married,House / apartment,-13421,-4582,1,0,0,1,,4.0
6352089,F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22056,365243,1,0,0,0,,2.0
6835798,M,Y,N,0,315000.0,Working,Higher education,Single / not married,House / apartment,-10229,-1502,1,0,1,0,High skill tech staff,1.0
6309881,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-19474,-1155,1,0,0,1,Managers,3.0
6277221,M,N,Y,2,162000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11649,-4033,1,1,1,0,Laborers,3.0
6664730,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16312,-9263,1,0,1,0,,4.0
5500918,M,N,N,0,157500.0,Working,Incomplete higher,Single / not married,With parents,-9424,-1161,1,0,0,0,Sales staff,1.0
5838328,F,N,Y,0,180000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-10609,-321,1,0,0,1,Laborers,2.0
6670667,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22355,365243,1,0,0,1,,2.0
5322529,M,N,N,1,211500.0,State servant,Higher education,Married,House / apartment,-14352,-6070,1,0,0,0,Managers,3.0
5836723,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12468,-1029,1,0,0,0,Drivers,2.0
6259038,F,Y,N,1,450000.0,Commercial associate,Higher education,Single / not married,With parents,-11931,-3854,1,0,0,0,Core staff,2.0
5237438,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-20751,-2502,1,0,0,1,Drivers,2.0
6577122,F,N,N,1,121500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11115,-1739,1,0,0,0,Sales staff,3.0
6550688,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22637,365243,1,0,0,0,,1.0
5143064,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,-9697,-257,1,0,0,0,Sales staff,3.0
6059575,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-11234,-1167,1,0,0,0,Accountants,2.0
6746741,F,N,Y,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16300,-5277,1,0,0,0,Sales staff,1.0
5743357,M,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14470,-234,1,0,0,0,Security staff,2.0
6602935,M,N,N,0,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14931,-1558,1,0,0,0,,2.0
6277438,F,Y,Y,0,67500.0,Pensioner,Lower secondary,Civil marriage,Municipal apartment,-21924,365243,1,0,0,0,,2.0
5682001,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15923,-3716,1,0,1,0,,2.0
6731892,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19731,-2037,1,0,0,0,Laborers,2.0
6264393,F,N,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,-15355,-5295,1,1,1,0,Medicine staff,4.0
5743620,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-8554,-204,1,0,0,0,Accountants,2.0
5776262,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15183,-8108,1,1,1,0,,3.0
6815208,F,N,N,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-10625,-1546,1,0,0,0,Core staff,4.0
7783813,F,Y,N,2,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14986,-4079,1,1,1,1,Core staff,4.0
6529747,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19644,-321,1,0,0,1,Laborers,2.0
6063399,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9409,-1738,1,0,0,0,Laborers,1.0
6128326,M,N,N,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8686,-564,1,0,1,0,Laborers,1.0
7761802,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-17556,-302,1,0,0,0,,2.0
6155262,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19418,365243,1,0,1,0,,2.0
5932048,M,Y,Y,1,405000.0,Commercial associate,Higher education,Married,House / apartment,-16991,-610,1,0,1,1,Managers,3.0
5465464,M,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23057,365243,1,0,0,0,,2.0
5180771,F,N,N,0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20526,365243,1,0,1,0,,2.0
5889598,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13003,-2472,1,0,0,0,Drivers,2.0
5132534,F,N,Y,0,144000.0,Working,Higher education,Single / not married,House / apartment,-13190,-4943,1,0,0,0,,1.0
5028864,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16777,-3278,1,0,0,0,,3.0
6054541,F,Y,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-16582,-2066,1,0,1,0,Accountants,2.0
6051839,F,N,Y,0,315000.0,Working,Incomplete higher,Single / not married,House / apartment,-18912,-11836,1,0,0,0,,1.0
6731504,F,N,N,2,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15101,-819,1,1,1,0,Laborers,3.0
6608702,F,N,Y,1,189000.0,Working,Higher education,Married,House / apartment,-12453,-158,1,0,0,0,Laborers,3.0
5112694,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,1,0,0,0,,2.0
5882921,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-9002,-708,1,0,0,1,,2.0
5853593,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9907,-1421,1,1,1,0,Drivers,1.0
6612337,F,N,Y,0,130500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19155,-3396,1,0,1,0,Sales staff,2.0
5841507,M,Y,N,0,270000.0,Pensioner,Higher education,Separated,House / apartment,-23279,365243,1,0,1,0,,1.0
5951977,M,Y,Y,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-10667,-2247,1,0,0,0,Laborers,3.0
6059560,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-20253,365243,1,0,0,0,,1.0
5949400,F,N,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14585,-1203,1,0,0,0,Sales staff,2.0
6704176,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23560,365243,1,0,0,0,,1.0
